"","name","longitude","latitude"
"1160","Clangula hyemalis",-70.2461,41.49712
"1161","Clangula hyemalis",-70.35954,41.50882
"1162","Clangula hyemalis",-70.24561,41.53887
"1163","Clangula hyemalis",-70.35884,41.4418
"1164","Clangula hyemalis",-70.08607,41.51999
"1165","Clangula hyemalis",-70.06667,41.36489
"1166","Clangula hyemalis",-70.38763,41.45311
"1167","Clangula hyemalis",-70.2821,41.39799
"1168","Clangula hyemalis",-70.30888,41.39226
"1169","Clangula hyemalis",-70.20572,41.5455
"1170","Clangula hyemalis",-70.36282,41.51074
"1171","Clangula hyemalis",-70.0955,41.56179
"1172","Clangula hyemalis",-70.3637,41.5248
"1173","Clangula hyemalis",-70.19517,41.43034
"1174","Clangula hyemalis",-70.11468,41.54692
"1175","Clangula hyemalis",-70.22761,41.35509
"1176","Clangula hyemalis",-70.16784,41.35186
"1177","Clangula hyemalis",-70.19629,41.48544
"1178","Clangula hyemalis",-70.07986,41.39883
"1179","Clangula hyemalis",-70.36094,41.45919
"1180","Clangula hyemalis",-70.06335,41.60112
"1181","Clangula hyemalis",-70.2378,41.4136
"1182","Clangula hyemalis",-70.30675,41.43809
"1183","Clangula hyemalis",-70.22529,41.48332
"1184","Clangula hyemalis",-70.25188,41.352
"1185","Clangula hyemalis",-70.25803,41.52056
"1186","Clangula hyemalis",-70.25704,41.45483
"1187","Clangula hyemalis",-70.17696,41.50021
"1188","Clangula hyemalis",-70.05693,41.60044
"1189","Clangula hyemalis",-70.14368,41.53638
"1190","Clangula hyemalis",-70.07931,41.39633
"1191","Clangula hyemalis",-70.17644,41.3393
"1192","Clangula hyemalis",-70.25288,41.40558
"1193","Clangula hyemalis",-70.41208,41.45012
"1194","Clangula hyemalis",-70.28248,41.4446
"1195","Clangula hyemalis",-70.2542,41.34399
"1196","Clangula hyemalis",-70.28175,41.39479
"1197","Clangula hyemalis",-70.38865,41.52649
"1198","Clangula hyemalis",-70.41144,41.46068
"1199","Clangula hyemalis",-70.33428,41.51736
"1200","Clangula hyemalis",-70.0876,41.58508
"1201","Clangula hyemalis",-70.19278,41.49209
"1202","Clangula hyemalis",-70.23302,41.34404
"1203","Clangula hyemalis",-70.2266,41.38792
"1204","Clangula hyemalis",-70.24783,41.43419
"1205","Clangula hyemalis",-70.16868,41.5707
"1206","Clangula hyemalis",-70.08678,41.35321
"1207","Clangula hyemalis",-70.14178,41.36395
"1208","Clangula hyemalis",-70.38897,41.54767
"1209","Clangula hyemalis",-70.08906,41.5693
"1210","Clangula hyemalis",-70.2499,41.5147
"1211","Clangula hyemalis",-70.35803,41.55777
"1212","Clangula hyemalis",-70.1668,41.3404
"1213","Clangula hyemalis",-70.09796,41.59114
"1214","Clangula hyemalis",-70.16896,41.54396
"1215","Clangula hyemalis",-70.24584,41.48759
"1216","Clangula hyemalis",-70.41399,41.43427
"1217","Clangula hyemalis",-70.24526,41.47018
"1218","Clangula hyemalis",-70.14229,41.40288
"1219","Clangula hyemalis",-70.36008,41.46692
"1220","Clangula hyemalis",-70.14236,41.3934
"1221","Clangula hyemalis",-70.14216,41.46579
"1222","Clangula hyemalis",-70.16978,41.57917
"1223","Clangula hyemalis",-70.11632,41.38252
"1224","Clangula hyemalis",-70.03387,41.55372
"1225","Clangula hyemalis",-70.14722,41.56441
"1226","Clangula hyemalis",-70.16785,41.51613
"1227","Clangula hyemalis",-70.17109,41.36002
"1228","Clangula hyemalis",-70.25207,41.35524
"1229","Clangula hyemalis",-70.3604,41.47268
"1230","Clangula hyemalis",-70.03088,41.47757
"1231","Clangula hyemalis",-70.2498,41.36728
"1232","Clangula hyemalis",-70.0576,41.52004
"1233","Clangula hyemalis",-70.22559,41.47478
"1234","Clangula hyemalis",-70.08479,41.34457
"1235","Clangula hyemalis",-70.33984,41.54056
"1236","Clangula hyemalis",-70.12363,41.3833
"1237","Clangula hyemalis",-70.06644,41.3686
"1238","Clangula hyemalis",-70.08507,41.43085
"1239","Clangula hyemalis",-70.25838,41.47513
"1240","Clangula hyemalis",-70.41471,41.34169
"1241","Clangula hyemalis",-70.12096,41.43185
"1242","Clangula hyemalis",-70.22208,41.37719
"1243","Clangula hyemalis",-70.12428,41.37172
"1244","Clangula hyemalis",-70.28439,41.36728
"1245","Clangula hyemalis",-70.19047,41.57997
"1246","Clangula hyemalis",-70.03053,41.59657
"1247","Clangula hyemalis",-70.16891,41.54692
"1248","Clangula hyemalis",-70.30776,41.37808
"1249","Clangula hyemalis",-70.25372,41.408
"1250","Clangula hyemalis",-70.06927,41.51754
"1251","Clangula hyemalis",-70.0747,41.42628
"1252","Clangula hyemalis",-70.19136,41.42164
"1253","Clangula hyemalis",-70.11272,41.43252
"1254","Clangula hyemalis",-70.35979,41.52037
"1255","Clangula hyemalis",-70.06941,41.51653
"1256","Clangula hyemalis",-70.31262,41.35023
"1257","Clangula hyemalis",-70.13988,41.45325
"1258","Clangula hyemalis",-70.0612,41.40145
"1259","Clangula hyemalis",-70.13435,41.52872
"1260","Clangula hyemalis",-70.23711,41.38079
"1261","Clangula hyemalis",-70.30906,41.38402
"1262","Clangula hyemalis",-70.4148,41.495
"1263","Clangula hyemalis",-70.06224,41.41488
"1264","Clangula hyemalis",-70.33138,41.42202
"1265","Clangula hyemalis",-70.06192,41.4317
"1266","Clangula hyemalis",-70.03065,41.47922
"1267","Clangula hyemalis",-70.2814,41.39832
"1268","Clangula hyemalis",-70.36032,41.46548
"1269","Clangula hyemalis",-70.19434,41.46346
"1270","Clangula hyemalis",-70.06261,41.61037
"1271","Clangula hyemalis",-70.28084,41.45396
"1272","Clangula hyemalis",-70.28248,41.41012
"1273","Clangula hyemalis",-70.22826,41.5209
"1274","Clangula hyemalis",-70.142,41.461
"1275","Clangula hyemalis",-70.2058,41.54607
"1276","Clangula hyemalis",-70.33121,41.41713
"1277","Clangula hyemalis",-70.2812,41.51057
"1278","Clangula hyemalis",-70.3918,41.38422
"1279","Clangula hyemalis",-70.08469,41.59958
"1280","Clangula hyemalis",-70.24593,41.49323
"1281","Clangula hyemalis",-70.12318,41.38976
"1282","Clangula hyemalis",-70.35979,41.47626
"1283","Clangula hyemalis",-70.14349,41.53277
"1284","Clangula hyemalis",-70.05959,41.58289
"1285","Clangula hyemalis",-70.1759,41.41742
"1286","Clangula hyemalis",-70.3874,41.52192
"1287","Clangula hyemalis",-70.30778,41.4577
"1288","Clangula hyemalis",-70.17484,41.50607
"1289","Clangula hyemalis",-70.2812,41.50948
"1290","Clangula hyemalis",-70.1679,41.35232
"1291","Clangula hyemalis",-70.08813,41.4843
"1292","Clangula hyemalis",-70.06009,41.53539
"1293","Clangula hyemalis",-70.06622,41.35694
"1294","Clangula hyemalis",-70.28462,41.42153
"1295","Clangula hyemalis",-70.3364,41.54997
"1296","Clangula hyemalis",-70.05895,41.56192
"1297","Clangula hyemalis",-70.066,41.37459
"1298","Clangula hyemalis",-70.05717,41.50365
"1299","Clangula hyemalis",-70.18974,41.35575
"1300","Clangula hyemalis",-70.13973,41.34436
"1301","Clangula hyemalis",-70.41716,41.4192
"1302","Clangula hyemalis",-70.1719,41.55445
"1303","Clangula hyemalis",-70.41564,41.37532
"1304","Clangula hyemalis",-70.19178,41.41766
"1305","Clangula hyemalis",-70.25044,41.52482
"1306","Clangula hyemalis",-70.22506,41.47771
"1307","Clangula hyemalis",-70.33387,41.38716
"1308","Clangula hyemalis",-70.36102,41.46186
"1309","Clangula hyemalis",-70.09345,41.51421
"1310","Clangula hyemalis",-70.25774,41.50834
"1311","Clangula hyemalis",-70.12045,41.52271
"1312","Clangula hyemalis",-70.06652,41.3675
"1313","Clangula hyemalis",-70.05952,41.43388
"1314","Clangula hyemalis",-70.06362,41.38278
"1315","Clangula hyemalis",-70.35972,41.38982
"1316","Clangula hyemalis",-70.41412,41.48699
"1317","Clangula hyemalis",-70.06152,41.46496
"1318","Clangula hyemalis",-70.14359,41.51314
"1319","Clangula hyemalis",-70.42048,41.36033
"1320","Clangula hyemalis",-70.3651,41.36172
"1321","Clangula hyemalis",-70.18446,41.49561
"1322","Clangula hyemalis",-70.36256,41.5242
"1323","Clangula hyemalis",-70.28292,41.42572
"1324","Clangula hyemalis",-70.0936,41.5626
"1325","Clangula hyemalis",-70.28116,41.52916
"1326","Clangula hyemalis",-70.19197,41.51729
"1327","Clangula hyemalis",-70.09586,41.5678
"1328","Clangula hyemalis",-70.06342,41.40478
"1329","Clangula hyemalis",-70.05812,41.52858
"1330","Clangula hyemalis",-70.38958,41.49137
"1331","Clangula hyemalis",-70.22607,41.42681
"1332","Clangula hyemalis",-70.28496,41.36932
"1333","Clangula hyemalis",-70.24583,41.49022
"1334","Clangula hyemalis",-70.13468,41.5374
"1335","Clangula hyemalis",-70.08871,41.56304
"1336","Clangula hyemalis",-70.28342,41.5204
"1337","Clangula hyemalis",-70.13676,41.5526
"1338","Clangula hyemalis",-70.13678,41.55316
"1339","Clangula hyemalis",-70.19289,41.46467
"1340","Clangula hyemalis",-70.03572,41.48076
"1341","Clangula hyemalis",-70.11942,41.44386
"1342","Clangula hyemalis",-70.18934,41.55295
"1343","Clangula hyemalis",-70.22757,41.55588
"1344","Clangula hyemalis",-70.18988,41.37043
"1345","Clangula hyemalis",-70.24629,41.55735
"1346","Clangula hyemalis",-70.08356,41.3685
"1347","Clangula hyemalis",-70.14108,41.48825
"1348","Clangula hyemalis",-70.05768,41.57144
"1349","Clangula hyemalis",-70.30755,41.3624
"1350","Clangula hyemalis",-70.16904,41.53685
"1351","Clangula hyemalis",-70.16891,41.54748
"1352","Clangula hyemalis",-70.30255,41.50079
"1353","Clangula hyemalis",-70.33602,41.36543
"1354","Clangula hyemalis",-70.14208,41.38247
"1355","Clangula hyemalis",-70.24924,41.4334
"1356","Clangula hyemalis",-70.27995,41.3629
"1357","Clangula hyemalis",-70.39012,41.4945
"1358","Clangula hyemalis",-70.08754,41.48918
"1359","Clangula hyemalis",-70.14132,41.56737
"1360","Clangula hyemalis",-70.22871,41.51235
"1361","Clangula hyemalis",-70.35976,41.47728
"1362","Clangula hyemalis",-70.19276,41.54864
"1363","Clangula hyemalis",-70.40448,41.52172
"1364","Clangula hyemalis",-70.33645,41.35699
"1365","Clangula hyemalis",-70.225,41.49684
"1366","Clangula hyemalis",-70.36214,41.42401
"1367","Clangula hyemalis",-70.36352,41.38887
"1368","Clangula hyemalis",-70.17106,41.37577
"1369","Clangula hyemalis",-70.28156,41.48745
"1370","Clangula hyemalis",-70.38637,41.38751
"1371","Clangula hyemalis",-70.40917,41.52693
"1372","Clangula hyemalis",-70.19038,41.5601
"1373","Clangula hyemalis",-70.38796,41.53168
"1374","Clangula hyemalis",-70.19248,41.56188
"1375","Clangula hyemalis",-70.22722,41.55967
"1376","Clangula hyemalis",-70.06243,41.4132
"1377","Clangula hyemalis",-70.22517,41.49036
"1378","Clangula hyemalis",-70.41663,41.34733
"1379","Clangula hyemalis",-70.22578,41.48677
"1380","Clangula hyemalis",-70.08906,41.57408
"1381","Clangula hyemalis",-70.2308,41.4486
"1382","Clangula hyemalis",-70.2836,41.42795
"1383","Clangula hyemalis",-70.22604,41.52072
"1384","Clangula hyemalis",-70.39,41.5004
"1385","Clangula hyemalis",-70.02879,41.48183
"1386","Clangula hyemalis",-70.11265,41.42793
"1387","Clangula hyemalis",-70.36376,41.52633
"1388","Clangula hyemalis",-70.22108,41.564
"1389","Clangula hyemalis",-70.09559,41.56275
"1390","Clangula hyemalis",-70.17706,41.35998
"1391","Clangula hyemalis",-70.17329,41.52184
"1392","Clangula hyemalis",-70.3342,41.38036
"1393","Clangula hyemalis",-70.28294,41.48759
"1394","Clangula hyemalis",-70.0588,41.57608
"1395","Clangula hyemalis",-70.33579,41.45078
"1396","Clangula hyemalis",-70.3623,41.43672
"1397","Clangula hyemalis",-70.24644,41.50788
"1398","Clangula hyemalis",-70.3363,41.5459
"1399","Clangula hyemalis",-70.38684,41.50124
"1400","Clangula hyemalis",-70.25849,41.48996
"1401","Clangula hyemalis",-70.06876,41.52166
"1402","Clangula hyemalis",-70.22632,41.52416
"1403","Clangula hyemalis",-70.33476,41.51552
"1404","Clangula hyemalis",-70.41339,41.494
"1405","Clangula hyemalis",-70.30651,41.45616
"1406","Clangula hyemalis",-70.1421,41.38519
"1407","Clangula hyemalis",-70.28383,41.4132
"1408","Clangula hyemalis",-70.16868,41.56813
"1409","Clangula hyemalis",-70.22494,41.43621
"1410","Clangula hyemalis",-70.24846,41.50208
"1411","Clangula hyemalis",-70.08881,41.57706
"1412","Clangula hyemalis",-70.28242,41.56185
"1413","Clangula hyemalis",-70.36011,41.53219
"1414","Clangula hyemalis",-70.2827,41.55416
"1415","Clangula hyemalis",-70.0583,41.53112
"1416","Clangula hyemalis",-70.05943,41.56307
"1417","Clangula hyemalis",-70.24541,41.46566
"1418","Clangula hyemalis",-70.33408,41.5122
"1419","Clangula hyemalis",-70.08909,41.57025
"1420","Clangula hyemalis",-70.25021,41.52032
"1421","Clangula hyemalis",-70.36325,41.51141
"1422","Clangula hyemalis",-70.3622,41.39069
"1423","Clangula hyemalis",-70.35934,41.45742
"1424","Clangula hyemalis",-70.05669,41.59543
"1425","Clangula hyemalis",-70.06022,41.52971
"1426","Clangula hyemalis",-70.1148,41.5732
"1427","Clangula hyemalis",-70.30586,41.49275
"1428","Clangula hyemalis",-70.33691,41.55816
"1429","Clangula hyemalis",-70.36045,41.54076
"1430","Clangula hyemalis",-70.0294,41.57793
"1431","Clangula hyemalis",-70.35888,41.4407
"1432","Clangula hyemalis",-70.41278,41.44272
"1433","Clangula hyemalis",-70.3027,41.49747
"1434","Clangula hyemalis",-70.17044,41.45868
"1435","Clangula hyemalis",-70.38332,41.51436
"1436","Clangula hyemalis",-70.22255,41.43879
"1437","Clangula hyemalis",-70.36256,41.54976
"1438","Clangula hyemalis",-70.13883,41.58311
"1439","Clangula hyemalis",-70.22692,41.5688
"1440","Clangula hyemalis",-70.05856,41.56528
"1441","Clangula hyemalis",-70.09333,41.55072
"1442","Clangula hyemalis",-70.14188,41.36976
"1443","Clangula hyemalis",-70.24527,41.4812
"1444","Clangula hyemalis",-70.36097,41.48535
"1445","Clangula hyemalis",-70.41423,41.48582
"1446","Clangula hyemalis",-70.24796,41.43204
"1447","Clangula hyemalis",-70.28458,41.54758
"1448","Clangula hyemalis",-70.12202,41.42356
"1449","Clangula hyemalis",-70.33099,41.4123
"1450","Clangula hyemalis",-70.13864,41.552
"1451","Clangula hyemalis",-70.19244,41.5514
"1452","Clangula hyemalis",-70.38673,41.375
"1453","Clangula hyemalis",-70.08026,41.40046
"1454","Clangula hyemalis",-70.19584,41.48124
"1455","Clangula hyemalis",-70.11885,41.54456
"1456","Clangula hyemalis",-70.24622,41.49964
"1457","Clangula hyemalis",-70.28464,41.3746
"1458","Clangula hyemalis",-70.19357,41.48246
"1459","Clangula hyemalis",-70.08434,41.41268
"1460","Clangula hyemalis",-70.17696,41.50238
"1461","Clangula hyemalis",-70.24665,41.55843
"1462","Clangula hyemalis",-70.06008,41.53734
"1463","Clangula hyemalis",-70.24609,41.52248
"1464","Clangula hyemalis",-70.28156,41.44992
"1465","Clangula hyemalis",-70.19334,41.51449
"1466","Clangula hyemalis",-70.084,41.43084
"1467","Clangula hyemalis",-70.12363,41.52084
"1468","Clangula hyemalis",-70.35963,41.4986
"1469","Clangula hyemalis",-70.11725,41.37767
"1470","Clangula hyemalis",-70.30776,41.38868
"1471","Clangula hyemalis",-70.12151,41.47334
"1472","Clangula hyemalis",-70.33635,41.48726
"1473","Clangula hyemalis",-70.16396,41.45787
"1474","Clangula hyemalis",-70.24588,41.5292
"1475","Clangula hyemalis",-70.35984,41.52216
"1476","Clangula hyemalis",-70.22595,41.47982
"1477","Clangula hyemalis",-70.16949,41.38217
"1478","Clangula hyemalis",-70.2825,41.41185
"1479","Clangula hyemalis",-70.25375,41.51637
"1480","Clangula hyemalis",-70.16711,41.51105
"1481","Clangula hyemalis",-70.12299,41.4085
"1482","Clangula hyemalis",-70.1688,41.5899
"1483","Clangula hyemalis",-70.39016,41.50612
"1484","Clangula hyemalis",-70.2848,41.37046
"1485","Clangula hyemalis",-70.14224,41.52064
"1486","Clangula hyemalis",-70.28666,41.35545
"1487","Clangula hyemalis",-70.25016,41.519
"1488","Clangula hyemalis",-70.36,41.47016
"1489","Clangula hyemalis",-70.14206,41.40683
"1490","Clangula hyemalis",-70.1144,41.5946
"1491","Clangula hyemalis",-70.16882,41.55758
"1492","Clangula hyemalis",-70.1751,41.50256
"1493","Clangula hyemalis",-70.06194,41.39625
"1494","Clangula hyemalis",-70.2498,41.4298
"1495","Clangula hyemalis",-70.36341,41.51731
"1496","Clangula hyemalis",-70.06412,41.58724
"1497","Clangula hyemalis",-70.28346,41.50741
"1498","Clangula hyemalis",-70.38984,41.36152
"1499","Clangula hyemalis",-70.22504,41.4936
"1500","Clangula hyemalis",-70.25844,41.4762
"1501","Clangula hyemalis",-70.14289,41.54646
"1502","Clangula hyemalis",-70.38631,41.37513
"1503","Clangula hyemalis",-70.19839,41.34894
"1504","Clangula hyemalis",-70.334,41.39944
"1505","Clangula hyemalis",-70.22372,41.46016
"1506","Clangula hyemalis",-70.36016,41.468
"1507","Clangula hyemalis",-70.19037,41.57295
"1508","Clangula hyemalis",-70.22504,41.49777
"1509","Clangula hyemalis",-70.23704,41.42428
"1510","Clangula hyemalis",-70.2812,41.4254
"1511","Clangula hyemalis",-70.33636,41.36248
"1512","Clangula hyemalis",-70.1158,41.5202
"1513","Clangula hyemalis",-70.30468,41.50544
"1514","Clangula hyemalis",-70.14022,41.42693
"1515","Clangula hyemalis",-70.25458,41.34882
"1516","Clangula hyemalis",-70.194,41.47756
"1517","Clangula hyemalis",-70.30552,41.501
"1518","Clangula hyemalis",-70.25544,41.43494
"1519","Clangula hyemalis",-70.14227,41.51754
"1520","Clangula hyemalis",-70.28158,41.48906
"1521","Clangula hyemalis",-70.1756,41.3554
"1522","Clangula hyemalis",-70.12458,41.36588
"1523","Clangula hyemalis",-70.17554,41.35264
"1524","Clangula hyemalis",-70.33676,41.55346
"1525","Clangula hyemalis",-70.22696,41.36513
"1526","Clangula hyemalis",-70.19073,41.56978
"1527","Clangula hyemalis",-70.14175,41.45673
"1528","Clangula hyemalis",-70.08464,41.39978
"1529","Clangula hyemalis",-70.36161,41.44029
"1530","Clangula hyemalis",-70.22089,41.56749
"1531","Clangula hyemalis",-70.35973,41.38815
"1532","Clangula hyemalis",-70.0968,41.58348
"1533","Clangula hyemalis",-70.14264,41.55064
"1534","Clangula hyemalis",-70.28448,41.38024
"1535","Clangula hyemalis",-70.20764,41.56241
"1536","Clangula hyemalis",-70.07554,41.4118
"1537","Clangula hyemalis",-70.28396,41.56755
"1538","Clangula hyemalis",-70.39378,41.34281
"1539","Clangula hyemalis",-70.02929,41.4843
"1540","Clangula hyemalis",-70.22878,41.50453
"1541","Clangula hyemalis",-70.2459,41.52788
"1542","Clangula hyemalis",-70.22528,41.51824
"1543","Clangula hyemalis",-70.41422,41.41647
"1544","Clangula hyemalis",-70.19313,41.47902
"1545","Clangula hyemalis",-70.09316,41.55782
"1546","Clangula hyemalis",-70.16687,41.34325
"1547","Clangula hyemalis",-70.33587,41.36322
"1548","Clangula hyemalis",-70.24717,41.56089
"1549","Clangula hyemalis",-70.1675,41.51379
"1550","Clangula hyemalis",-70.24956,41.40776
"1551","Clangula hyemalis",-70.13921,41.55405
"1552","Clangula hyemalis",-70.30616,41.4884
"1553","Clangula hyemalis",-70.11703,41.37907
"1554","Clangula hyemalis",-70.39001,41.50131
"1555","Clangula hyemalis",-70.35997,41.47114
"1556","Clangula hyemalis",-70.27965,41.37072
"1557","Clangula hyemalis",-70.05959,41.4254
"1558","Clangula hyemalis",-70.12286,41.58916
"1559","Clangula hyemalis",-70.38804,41.46908
"1560","Clangula hyemalis",-70.28073,41.41971
"1561","Clangula hyemalis",-70.30796,41.48145
"1562","Clangula hyemalis",-70.14137,41.41421
"1563","Clangula hyemalis",-70.12489,41.35996
"1564","Clangula hyemalis",-70.06963,41.51501
"1565","Clangula hyemalis",-70.08624,41.52844
"1566","Clangula hyemalis",-70.38645,41.42802
"1567","Clangula hyemalis",-70.38666,41.43749
"1568","Clangula hyemalis",-70.38676,41.4905
"1569","Clangula hyemalis",-70.17444,41.51191
"1570","Clangula hyemalis",-70.36135,41.49115
"1571","Clangula hyemalis",-70.05635,41.58923
"1572","Clangula hyemalis",-70.25313,41.40272
"1573","Clangula hyemalis",-70.38592,41.36375
"1574","Clangula hyemalis",-70.09248,41.50418
"1575","Clangula hyemalis",-70.28343,41.521
"1576","Clangula hyemalis",-70.05795,41.52587
"1577","Clangula hyemalis",-70.28166,41.39077
"1578","Clangula hyemalis",-70.22511,41.49297
"1579","Clangula hyemalis",-70.31044,41.47144
"1580","Clangula hyemalis",-70.24973,41.37304
"1581","Clangula hyemalis",-70.24748,41.49614
"1582","Clangula hyemalis",-70.3621,41.3877
"1583","Clangula hyemalis",-70.07436,41.43016
"1584","Clangula hyemalis",-70.196,41.4828
"1585","Clangula hyemalis",-70.25429,41.42268
"1586","Clangula hyemalis",-70.24852,41.50252
"1587","Clangula hyemalis",-70.17285,41.34777
"1588","Clangula hyemalis",-70.28365,41.39774
"1589","Clangula hyemalis",-70.18549,41.48847
"1590","Clangula hyemalis",-70.3633,41.51279
"1591","Clangula hyemalis",-70.28281,41.42006
"1592","Clangula hyemalis",-70.09496,41.55658
"1593","Clangula hyemalis",-70.28517,41.36863
"1594","Clangula hyemalis",-70.03506,41.55014
"1595","Clangula hyemalis",-70.17682,41.49151
"1596","Clangula hyemalis",-70.19515,41.46609
"1597","Clangula hyemalis",-70.1695,41.57309
"1598","Clangula hyemalis",-70.24812,41.44176
"1599","Clangula hyemalis",-70.05706,41.6033
"1600","Clangula hyemalis",-70.02927,41.58008
"1601","Clangula hyemalis",-70.03027,41.54847
"1602","Clangula hyemalis",-70.2458,41.48928
"1603","Clangula hyemalis",-70.14156,41.38607
"1604","Clangula hyemalis",-70.11452,41.58753
"1605","Clangula hyemalis",-70.22519,41.55421
"1606","Clangula hyemalis",-70.30535,41.4709
"1607","Clangula hyemalis",-70.22728,41.3614
"1608","Clangula hyemalis",-70.25003,41.51692
"1609","Clangula hyemalis",-70.2496,41.51134
"1610","Clangula hyemalis",-70.14193,41.37275
"1611","Clangula hyemalis",-70.28345,41.51327
"1612","Clangula hyemalis",-70.35988,41.48977
"1613","Clangula hyemalis",-70.07604,41.35236
"1614","Clangula hyemalis",-70.22667,41.33996
"1615","Clangula hyemalis",-70.30304,41.56388
"1616","Clangula hyemalis",-70.08759,41.35671
"1617","Clangula hyemalis",-70.16882,41.52554
"1618","Clangula hyemalis",-70.17222,41.5298
"1619","Clangula hyemalis",-70.36126,41.48966
"1620","Clangula hyemalis",-70.11879,41.54685
"1621","Clangula hyemalis",-70.19318,41.33923
"1622","Clangula hyemalis",-70.14184,41.33612
"1623","Clangula hyemalis",-70.05647,41.59145
"1624","Clangula hyemalis",-70.12138,41.59269
"1625","Clangula hyemalis",-70.17689,41.49609
"1626","Clangula hyemalis",-70.1934,41.4843
"1627","Clangula hyemalis",-70.11821,41.4465
"1628","Clangula hyemalis",-70.06556,41.37969
"1629","Clangula hyemalis",-70.24644,41.50887
"1630","Clangula hyemalis",-70.19628,41.33966
"1631","Clangula hyemalis",-70.33812,41.522
"1632","Clangula hyemalis",-70.22557,41.4961
"1633","Clangula hyemalis",-70.0816,41.40667
"1634","Clangula hyemalis",-70.41561,41.45183
"1635","Clangula hyemalis",-70.39296,41.35188
"1636","Clangula hyemalis",-70.36227,41.336
"1637","Clangula hyemalis",-70.09344,41.54828
"1638","Clangula hyemalis",-70.33655,41.55047
"1639","Clangula hyemalis",-70.11451,41.58976
"1640","Clangula hyemalis",-70.11478,41.57469
"1641","Clangula hyemalis",-70.28312,41.51904
"1642","Clangula hyemalis",-70.39001,41.50436
"1643","Clangula hyemalis",-70.1144,41.59931
"1644","Clangula hyemalis",-70.1423,41.39174
"1645","Clangula hyemalis",-70.41456,41.3412
"1646","Clangula hyemalis",-70.19912,41.36806
"1647","Clangula hyemalis",-70.24545,41.47918
"1648","Clangula hyemalis",-70.14227,41.36922
"1649","Clangula hyemalis",-70.36306,41.50792
"1650","Clangula hyemalis",-70.1785,41.35067
"1651","Clangula hyemalis",-70.22646,41.37947
"1652","Clangula hyemalis",-70.28116,41.53082
"1653","Clangula hyemalis",-70.39016,41.50088
"1654","Clangula hyemalis",-70.1344,41.5352
"1655","Clangula hyemalis",-70.08437,41.43779
"1656","Clangula hyemalis",-70.19755,41.35402
"1657","Clangula hyemalis",-70.35996,41.37476
"1658","Clangula hyemalis",-70.34084,41.54784
"1659","Clangula hyemalis",-70.07724,41.35784
"1660","Clangula hyemalis",-70.08778,41.5842
"1661","Clangula hyemalis",-70.0824,41.37288
"1662","Clangula hyemalis",-70.16547,41.49647
"1663","Clangula hyemalis",-70.33466,41.50871
"1664","Clangula hyemalis",-70.17532,41.52818
"1665","Clangula hyemalis",-70.25284,41.40604
"1666","Clangula hyemalis",-70.36244,41.33369
"1667","Clangula hyemalis",-70.24505,41.55299
"1668","Clangula hyemalis",-70.30606,41.48967
"1669","Clangula hyemalis",-70.19541,41.42891
"1670","Clangula hyemalis",-70.35976,41.48404
"1671","Clangula hyemalis",-70.22335,41.45374
"1672","Clangula hyemalis",-70.30552,41.50012
"1673","Clangula hyemalis",-70.2501,41.35416
"1674","Clangula hyemalis",-70.33615,41.3447
"1675","Clangula hyemalis",-70.22539,41.50546
"1676","Clangula hyemalis",-70.24799,41.43161
"1677","Clangula hyemalis",-70.19766,41.49499
"1678","Clangula hyemalis",-70.08648,41.59088
"1679","Clangula hyemalis",-70.36211,41.49266
"1680","Clangula hyemalis",-70.12132,41.59004
"1681","Clangula hyemalis",-70.08804,41.49843
"1682","Clangula hyemalis",-70.1962,41.43532
"1683","Clangula hyemalis",-70.18992,41.3754
"1684","Clangula hyemalis",-70.31149,41.48765
"1685","Clangula hyemalis",-70.35964,41.39816
"1686","Clangula hyemalis",-70.11999,41.57024
"1687","Clangula hyemalis",-70.17632,41.3946
"1688","Clangula hyemalis",-70.05724,41.606
"1689","Clangula hyemalis",-70.06035,41.40817
"1690","Clangula hyemalis",-70.18644,41.48391
"1691","Clangula hyemalis",-70.12518,41.37454
"1692","Clangula hyemalis",-70.19019,41.57409
"1693","Clangula hyemalis",-70.06486,41.36592
"1694","Clangula hyemalis",-70.24947,41.41099
"1695","Clangula hyemalis",-70.38707,41.47442
"1696","Clangula hyemalis",-70.33352,41.48978
"1697","Clangula hyemalis",-70.17509,41.53048
"1698","Clangula hyemalis",-70.19568,41.47872
"1699","Clangula hyemalis",-70.0596,41.42703
"1700","Clangula hyemalis",-70.39372,41.34759
"1701","Clangula hyemalis",-70.38816,41.53392
"1702","Clangula hyemalis",-70.17784,41.35456
"1703","Clangula hyemalis",-70.11511,41.38833
"1704","Clangula hyemalis",-70.28132,41.47544
"1705","Clangula hyemalis",-70.14236,41.40143
"1706","Clangula hyemalis",-70.2498,41.38564
"1707","Clangula hyemalis",-70.30754,41.45035
"1708","Clangula hyemalis",-70.22463,41.50567
"1709","Clangula hyemalis",-70.16936,41.56568
"1710","Clangula hyemalis",-70.16848,41.35864
"1711","Clangula hyemalis",-70.07901,41.39371
"1712","Clangula hyemalis",-70.41545,41.33401
"1713","Clangula hyemalis",-70.28382,41.41376
"1714","Clangula hyemalis",-70.25505,41.46576
"1715","Clangula hyemalis",-70.38901,41.4832
"1716","Clangula hyemalis",-70.19106,41.56056
"1717","Clangula hyemalis",-70.05807,41.56864
"1718","Clangula hyemalis",-70.36195,41.34243
"1719","Clangula hyemalis",-70.33611,41.45711
